CustomerID,Date,Product
33677,03/11/23,Dairy Products
32410,05/02/23,Cooking Ingredients
15099,29/12/23,Miscellaneous
16240,23/03/23,Snacks/Sweets
38423,02/03/23,Pet-Care Products
16212,06/02/23,Cooking Ingredients
37289,19/02/23,Alcoholic Beverages
21672,14/07/23,Snacks/Sweets
29820,25/12/23,Non-Alcoholic Beverages
29008,11/12/23,Vegetables
37681,22/07/23,Vegetables
23009,01/11/23,Pastries
36498,18/08/23,Household and Cleaning Products
32221,04/05/23,Non-Alcoholic Beverages
17962,11/02/23,Alcoholic Beverages
18060,27/05/23,Pastries
16800,21/12/23,Snacks/Sweets
36435,17/06/23,Alcoholic Beverages
25851,02/05/23,Dairy Products
28392,30/09/23,Dairy Products
18151,29/04/23,Vegetables
14651,17/05/23,Alcoholic Beverages
15904,22/09/23,Vegetables
21889,28/07/23,Household and Cleaning Products
39326,16/05/23,Vegetables
24038,28/07/23,Alcoholic Beverages
35392,10/12/23,Household and Cleaning Products
34818,12/01/23,Cooking Ingredients
17073,06/01/23,Meat Products
37072,13/04/23,Fruits
14966,21/11/23,Snacks/Sweets
37842,22/11/23,Snacks/Sweets
36113,21/11/23,Vegetables
37205,16/07/23,Alcoholic Beverages
35903,24/12/23,Dairy Products
38080,15/06/23,Non-Alcoholic Beverages
16751,22/10/23,Pastries
34027,01/04/23,Dairy Products
31675,02/05/23,Non-Alcoholic Beverages
21546,16/04/23,Vegetables
23898,10/11/23,Dairy Products
30506,05/12/23,Pastries
24199,03/07/23,Dairy Products
18403,03/03/23,Pastries
15540,02/06/23,Vegetables
21805,04/02/23,Snacks/Sweets
26082,13/03/23,Foods
30793,14/02/23,Cooking Ingredients
29141,19/01/23,Pastries
17353,26/11/23,Non-Alcoholic Beverages
34167,04/04/23,Foods
27146,03/08/23,Vegetables
33222,26/10/23,Alcoholic Beverages
30233,16/05/23,Alcoholic Beverages
19068,07/06/23,Dairy Products
24948,06/03/23,Dairy Products
19369,24/03/23,Non-Alcoholic Beverages
36148,08/05/23,Pastries
18095,28/08/23,Dairy Products
16457,16/11/23,Dairy Products
19817,24/04/23,Alcoholic Beverages
24318,10/11/23,Vegetables
35322,15/11/23,Snacks/Sweets
16737,29/03/23,Dairy Products
40544,17/09/23,Vegetables
21945,23/08/23,Non-Alcoholic Beverages
13755,28/05/23,Alcoholic Beverages
33726,03/12/23,Pastries
41342,23/09/23,Household and Cleaning Products
30429,05/11/23,Vegetables
32697,26/01/23,Vegetables
13853,26/11/23,Vegetables
24857,31/05/23,Alcoholic Beverages
14532,26/09/23,Cooking Ingredients
36134,15/06/23,Pastries
33397,17/07/23,Meat Products
21826,16/04/23,Dairy Products
24801,12/02/23,Cooking Ingredients
22239,20/03/23,Fruits
24696,12/02/23,Pastries
23387,06/09/23,Pastries
35483,06/11/23,Dairy Products
40460,17/12/23,Pastries
18711,08/06/23,Pastries
32809,27/03/23,Fruits
13720,22/10/23,Fruits
14301,04/01/23,Vegetables
24864,09/01/23,Snacks/Sweets
36001,16/10/23,Pastries
20727,22/07/23,Vegetables
22267,05/06/23,Vegetables
37037,20/07/23,Snacks/Sweets
20188,05/02/23,Vegetables
16562,26/11/23,Fruits
32536,08/09/23,Vegetables
16016,13/04/23,Foods
39410,08/01/23,Pastries
16828,26/06/23,Household and Cleaning Products
26642,16/07/23,Alcoholic Beverages
23240,17/05/23,Alcoholic Beverages
23870,13/08/23,Meat Products
29337,22/08/23,Pastries
35112,18/03/23,Pastries
23086,21/04/23,Pastries
37583,02/12/23,Dairy Products
30765,10/09/23,Non-Alcoholic Beverages
24514,03/06/23,Dairy Products
23275,04/10/23,Foods
40936,26/10/23,Non-Alcoholic Beverages
13671,03/10/23,Dairy Products
16296,18/02/23,Pastries
40173,24/12/23,Foods
14056,20/08/23,Household and Cleaning Products
19404,12/07/23,Non-Alcoholic Beverages
34769,08/07/23,Pastries
34006,09/02/23,Pastries
28175,02/01/23,Dairy Products
25529,17/02/23,Cooking Ingredients
31164,29/08/23,Non-Alcoholic Beverages
32991,16/09/23,Snacks/Sweets
40362,27/01/23,Vegetables
36064,23/08/23,Dairy Products
38325,24/02/23,Fruits
16996,23/06/23,Snacks/Sweets
20608,22/09/23,Snacks/Sweets
23576,29/06/23,Household and Cleaning Products
25620,10/08/23,Dairy Products
33936,09/02/23,Alcoholic Beverages
40229,20/08/23,Foods
34741,16/10/23,Vegetables
26558,03/02/23,Foods
40740,28/07/23,Household and Cleaning Products
15071,10/01/23,Fruits
17829,10/11/23,Snacks/Sweets
18641,09/09/23,Fruits
19950,02/06/23,Household and Cleaning Products
33740,02/04/23,Foods
19033,27/08/23,Cooking Ingredients
39298,14/09/23,Non-Alcoholic Beverages
31052,24/09/23,Snacks/Sweets
13573,15/03/23,Dairy Products
34258,28/08/23,Dairy Products
36197,19/12/23,Alcoholic Beverages
30877,28/02/23,Snacks/Sweets
36092,05/02/23,Non-Alcoholic Beverages
33019,01/10/23,Non-Alcoholic Beverages
25235,06/04/23,Dairy Products
31199,18/05/23,Snacks/Sweets
38248,28/09/23,Household and Cleaning Products
27398,28/01/23,Vegetables
15946,28/11/23,Vegetables
20580,28/01/23,Cooking Ingredients
21210,19/10/23,Household and Cleaning Products
23744,28/08/23,Foods
39340,28/02/23,Cooking Ingredients
24899,14/09/23,Fruits
30296,26/01/23,Miscellaneous
27881,29/09/23,Vegetables
27846,02/09/23,Dairy Products
38514,14/05/23,Pastries
25354,11/08/23,Vegetables
35014,12/11/23,Non-Alcoholic Beverages
27671,19/10/23,Pastries
37065,01/12/23,Household and Cleaning Products
27923,06/05/23,Pastries
31864,05/06/23,Foods
28637,24/11/23,Dairy Products
35882,28/10/23,Snacks/Sweets
20580,03/03/23,Dairy Products
17661,26/01/23,Snacks/Sweets
16898,28/03/23,Foods
41167,06/08/23,Non-Alcoholic Beverages
21154,07/11/23,Snacks/Sweets
39368,27/08/23,Vegetables
21063,24/03/23,Vegetables
25172,01/04/23,Non-Alcoholic Beverages
34657,04/04/23,Snacks/Sweets
25459,24/01/23,Snacks/Sweets
22127,28/12/23,Non-Alcoholic Beverages
23520,27/10/23,Vegetables
23443,21/11/23,Pastries
27825,12/07/23,Snacks/Sweets
23828,27/12/23,Household and Cleaning Products
15204,20/03/23,Non-Alcoholic Beverages
16135,29/05/23,Snacks/Sweets
32760,06/08/23,Household and Cleaning Products
22183,28/05/23,Snacks/Sweets
15015,15/05/23,Dairy Products
32403,24/04/23,Dairy Products
31913,18/06/23,Snacks/Sweets
39886,20/02/23,Cooking Ingredients
31374,11/10/23,Foods
26117,29/07/23,Pastries
20076,10/07/23,Pastries
23604,23/08/23,Cooking Ingredients
41160,15/01/23,Foods
31402,07/10/23,Dairy Products
15603,24/04/23,Foods
36022,28/08/23,Pastries
21322,01/03/23,Pastries
27923,11/03/23,Dairy Products
33271,21/07/23,Dairy Products
40698,13/09/23,Pet-Care Products
32410,08/08/23,Alcoholic Beverages
23604,14/03/23,Pastries
39872,09/01/23,Cooking Ingredients
16422,29/04/23,Alcoholic Beverages
39599,12/06/23,Dairy Products
15253,14/04/23,Meat Products
19117,15/08/23,Fruits
37975,09/11/23,Dairy Products
18872,15/06/23,Snacks/Sweets
21875,01/07/23,Pastries
32837,15/04/23,Snacks/Sweets
27930,29/11/23,Non-Alcoholic Beverages
32389,23/10/23,Snacks/Sweets
39305,15/01/23,Household and Cleaning Products
21567,25/06/23,Dairy Products
41146,29/06/23,Dairy Products
19215,06/07/23,Dairy Products
17738,05/10/23,Dairy Products
21175,09/03/23,Vegetables
36330,03/10/23,Snacks/Sweets
25396,30/04/23,Non-Alcoholic Beverages
24493,26/11/23,Fruits
23324,17/04/23,Snacks/Sweets
18256,19/08/23,Foods
31073,21/04/23,Alcoholic Beverages
15064,03/03/23,Pastries
38759,18/11/23,Cooking Ingredients
16401,03/05/23,Fruits
18879,26/02/23,Household and Cleaning Products
15428,07/03/23,Pastries
13615,14/06/23,Pastries
26026,17/10/23,Vegetables
37772,03/09/23,Fruits
24297,06/07/23,Pastries
26250,23/02/23,Snacks/Sweets
34601,10/05/23,Non-Alcoholic Beverages
18732,09/05/23,Foods
29435,25/10/23,Pastries
41440,10/01/23,Vegetables
20111,06/08/23,Snacks/Sweets
24157,19/01/23,Meat Products
30373,04/03/23,Non-Alcoholic Beverages
36680,01/05/23,Dairy Products
27552,30/12/23,Dairy Products
14259,05/08/23,Alcoholic Beverages
22029,30/07/23,Non-Alcoholic Beverages
32277,28/05/23,Alcoholic Beverages
32130,24/01/23,Cooking Ingredients
34272,15/05/23,Household and Cleaning Products
27475,11/01/23,Snacks/Sweets
37604,25/05/23,Non-Alcoholic Beverages
33327,27/05/23,Snacks/Sweets
38689,30/04/23,Alcoholic Beverages
24927,17/07/23,Vegetables
21392,02/05/23,Vegetables
19033,12/07/23,Dairy Products
33306,12/04/23,Alcoholic Beverages
19761,11/12/23,Foods
24738,23/01/23,Dairy Products
27895,31/03/23,Dairy Products
29169,26/01/23,Dairy Products
22330,23/06/23,Snacks/Sweets
23149,11/11/23,Cooking Ingredients
24584,03/01/23,Snacks/Sweets
39480,30/04/23,Personal Care Products
37261,25/05/23,Cooking Ingredients
20559,18/05/23,Vegetables
38654,23/02/23,Non-Alcoholic Beverages
20874,21/04/23,Non-Alcoholic Beverages
21980,22/05/23,Pastries
31227,23/09/23,Dairy Products
34027,28/08/23,Dairy Products
25025,11/09/23,Snacks/Sweets
14217,27/07/23,Non-Alcoholic Beverages
25550,13/09/23,Pastries
33866,22/04/23,Dairy Products
37177,30/07/23,Dairy Products
38605,05/08/23,Meat Products
41244,10/10/23,Miscellaneous
39417,27/10/23,Snacks/Sweets
14763,12/11/23,Non-Alcoholic Beverages
24948,08/04/23,Vegetables
23331,30/08/23,Non-Alcoholic Beverages
36512,18/02/23,Miscellaneous
28763,17/01/23,Pastries
22176,25/10/23,Dairy Products
27181,01/02/23,Dairy Products
24647,06/03/23,Non-Alcoholic Beverages
16184,10/05/23,Snacks/Sweets
16135,25/10/23,Dairy Products
30856,10/05/23,Dairy Products
34657,16/05/23,Pastries
20790,26/02/23,Cooking Ingredients
23786,16/09/23,Dairy Products
37212,23/02/23,Dairy Products
17311,13/08/23,Household and Cleaning Products
20930,23/07/23,Vegetables
30583,26/01/23,Cooking Ingredients
17542,13/03/23,Dairy Products
27377,21/05/23,Fruits
15582,28/08/23,Snacks/Sweets
40005,08/08/23,Alcoholic Beverages
22470,04/08/23,Vegetables
39172,15/08/23,Vegetables
22981,14/04/23,Snacks/Sweets
16947,06/07/23,Cooking Ingredients
15519,09/12/23,Non-Alcoholic Beverages
40390,13/11/23,Vegetables
19306,11/11/23,Cooking Ingredients
25382,31/07/23,Household and Cleaning Products
37849,24/03/23,Alcoholic Beverages
39893,02/04/23,Pastries
22743,24/03/23,Non-Alcoholic Beverages
34041,07/02/23,Dairy Products
31192,11/12/23,Dairy Products
28721,30/09/23,Dairy Products
29288,17/05/23,Miscellaneous
24976,06/12/23,Dairy Products
16002,15/09/23,Pastries
15085,25/08/23,Fruits
39025,10/04/23,Meat Products
14952,22/11/23,Snacks/Sweets
35287,23/09/23,Dairy Products
13664,02/10/23,Foods
20069,15/08/23,Pastries
21021,21/08/23,Pastries
30485,15/11/23,Meat Products
17325,05/01/23,Dairy Products
20244,09/03/23,Fruits
15862,04/07/23,Dairy Products
30478,27/05/23,Vegetables
24192,22/03/23,Cooking Ingredients
36911,12/10/23,Dairy Products
38178,15/06/23,Dairy Products
17262,20/04/23,Non-Alcoholic Beverages
18655,02/11/23,Alcoholic Beverages
39711,10/02/23,Household and Cleaning Products
23065,15/06/23,Dairy Products
22281,29/03/23,Household and Cleaning Products
36540,03/04/23,Alcoholic Beverages
27412,14/04/23,Dairy Products
21406,24/09/23,Snacks/Sweets
29029,24/06/23,Pastries
25214,18/05/23,Alcoholic Beverages
29981,01/04/23,Pastries
31717,14/12/23,Dairy Products
21315,24/11/23,Cooking Ingredients
30065,23/05/23,Vegetables
29162,30/11/23,Snacks/Sweets
17108,27/07/23,Pet-Care Products
13818,24/04/23,Pastries
36757,14/12/23,Household and Cleaning Products
15344,20/06/23,Dairy Products
22393,30/10/23,Non-Alcoholic Beverages
32543,22/08/23,Household and Cleaning Products
19495,29/11/23,Alcoholic Beverages
31213,09/11/23,Cooking Ingredients
26285,19/06/23,Dairy Products
13930,10/11/23,Dairy Products
18851,08/07/23,Pastries
31724,31/08/23,Dairy Products
16520,07/08/23,Non-Alcoholic Beverages
28301,04/06/23,Dairy Products
15554,30/05/23,Non-Alcoholic Beverages
14483,18/09/23,Vegetables
26285,01/10/23,Non-Alcoholic Beverages
38731,23/06/23,Pet-Care Products
35917,16/12/23,Non-Alcoholic Beverages
29029,20/11/23,Household and Cleaning Products
20216,11/04/23,Cooking Ingredients
36449,25/04/23,Dairy Products
25277,17/01/23,Dairy Products
23177,03/09/23,Non-Alcoholic Beverages
37947,07/08/23,Vegetables
13909,06/10/23,Non-Alcoholic Beverages
40390,19/02/23,Alcoholic Beverages
30660,12/04/23,Miscellaneous
30233,11/11/23,Dairy Products
18151,09/11/23,Vegetables
23429,21/06/23,Pastries
39466,01/08/23,Pastries
25263,29/04/23,Fruits
36617,18/08/23,Dairy Products
36694,22/02/23,Dairy Products
20650,22/03/23,Vegetables
32172,29/09/23,Miscellaneous
16618,14/01/23,Non-Alcoholic Beverages
37688,20/05/23,Pastries
34783,15/08/23,Dairy Products
15001,11/04/23,Vegetables
15218,01/01/23,Dairy Products
34461,03/02/23,Dairy Products
32032,25/11/23,Dairy Products
20090,02/07/23,Cooking Ingredients
37975,23/10/23,Fruits
38276,03/01/23,Miscellaneous
19362,07/05/23,Non-Alcoholic Beverages
27951,27/05/23,Cooking Ingredients
24241,21/10/23,Dairy Products
19558,09/11/23,Dairy Products
29267,23/02/23,Dairy Products
37590,21/08/23,Non-Alcoholic Beverages
38458,23/07/23,Vegetables
36666,08/02/23,Household and Cleaning Products
26908,22/10/23,Vegetables
29834,09/12/23,Miscellaneous
26145,17/10/23,Pastries
21476,04/03/23,Dairy Products
17080,17/08/23,Dairy Products
26271,17/07/23,Dairy Products
14308,22/05/23,Dairy Products
33159,04/09/23,Snacks/Sweets
27748,21/04/23,Vegetables
38717,13/07/23,Snacks/Sweets
37814,03/11/23,Dairy Products
26985,13/06/23,Dairy Products
19439,25/03/23,Dairy Products
14455,17/05/23,Household and Cleaning Products
26173,02/10/23,Non-Alcoholic Beverages
37968,25/07/23,Dairy Products
29407,08/07/23,Non-Alcoholic Beverages
34783,22/12/23,Non-Alcoholic Beverages
30163,03/02/23,Snacks/Sweets
30996,01/09/23,Snacks/Sweets
23275,03/01/23,Pastries
32991,16/02/23,Dairy Products
33299,13/05/23,Dairy Products
30611,10/06/23,Household and Cleaning Products
30639,27/12/23,Vegetables
14553,01/05/23,Dairy Products
13930,12/10/23,Snacks/Sweets
28070,26/03/23,Pastries
33677,28/03/23,Non-Alcoholic Beverages
36078,30/06/23,Dairy Products
33215,15/03/23,Dairy Products
19656,16/05/23,Snacks/Sweets
18249,05/05/23,Pastries
14714,14/12/23,Miscellaneous
18221,01/10/22,Alcoholic Beverages
34167,16/12/22,Pastries
25039,10/10/22,Miscellaneous
39718,10/10/22,Meat Products
32788,09/12/22,Vegetables
19292,15/11/22,Dairy Products
26621,16/10/22,Vegetables
18809,14/08/22,Non-Alcoholic Beverages
30093,30/08/22,Dairy Products
19516,06/10/22,Dairy Products
30639,11/06/22,Alcoholic Beverages
38731,28/05/22,Non-Alcoholic Beverages
17997,16/02/22,Household and Cleaning Products
36652,29/08/22,Dairy Products
38346,14/04/22,Vegetables
39907,25/06/22,Vegetables
35644,14/02/22,Pastries
17073,20/06/22,Snacks/Sweets
19838,22/07/22,Non-Alcoholic Beverages
16835,03/02/22,Snacks/Sweets
22204,24/04/22,Vegetables
27972,28/01/22,Pastries
29729,21/08/22,Household and Cleaning Products
29260,08/01/22,Dairy Products
20202,27/02/22,Vegetables
24696,04/10/22,Household and Cleaning Products
28462,25/02/22,Vegetables
21539,13/05/22,Dairy Products
24038,31/01/22,Fruits
31703,29/03/22,Dairy Products
34832,05/05/22,Non-Alcoholic Beverages
41349,04/03/22,Meat Products
17857,08/10/22,Non-Alcoholic Beverages
39760,10/12/22,Non-Alcoholic Beverages
26866,08/01/22,Alcoholic Beverages
36015,18/09/22,Cooking Ingredients
32508,17/08/22,Non-Alcoholic Beverages
26397,29/07/22,Meat Products
34951,05/10/22,Snacks/Sweets
17738,17/07/22,Pastries
40320,02/09/22,Fruits
15925,23/01/22,Foods
23695,19/01/22,Dairy Products
13804,21/04/22,Snacks/Sweets
16702,05/06/22,Vegetables
14868,14/08/22,Dairy Products
16443,06/01/22,Household and Cleaning Products
38689,28/07/22,Pastries
25697,31/01/22,Fruits
16884,10/10/22,Snacks/Sweets
20776,21/10/22,Snacks/Sweets
26166,31/07/22,Dairy Products
38626,19/01/22,Miscellaneous
13860,13/06/22,Vegetables
19712,30/09/22,Household and Cleaning Products
35910,14/03/22,Dairy Products
32116,07/11/22,Non-Alcoholic Beverages
25515,24/02/22,Snacks/Sweets
33320,26/02/22,Dairy Products
33992,14/02/22,Snacks/Sweets
37821,27/07/22,Snacks/Sweets
20118,30/06/22,Vegetables
19054,22/07/22,Snacks/Sweets
33292,23/08/22,Cooking Ingredients
35707,15/04/22,Pastries
18144,18/07/22,Vegetables
18375,12/04/22,Dairy Products
24416,05/09/22,Fruits
16233,22/04/22,Vegetables
29778,27/12/22,Snacks/Sweets
41090,23/02/22,Non-Alcoholic Beverages
40516,14/04/22,Vegetables
27461,07/07/22,Vegetables
15407,12/07/22,Foods
24500,27/11/22,Foods
25858,02/01/22,Non-Alcoholic Beverages
18802,07/01/22,Dairy Products
19964,31/08/22,Snacks/Sweets
28203,03/10/22,Foods
37156,27/10/22,Snacks/Sweets
40677,20/10/22,Alcoholic Beverages
33999,04/05/22,Pastries
18879,21/09/22,Dairy Products
22869,22/01/22,Fruits
31563,05/06/22,Snacks/Sweets
39844,11/10/22,Pastries
19278,04/12/22,Household and Cleaning Products
37177,11/09/22,Pastries
15582,08/07/22,Vegetables
41139,05/01/22,Household and Cleaning Products
35721,08/09/22,Dairy Products
37443,24/05/22,Snacks/Sweets
24836,04/06/22,Dairy Products
22624,31/03/22,Snacks/Sweets
34916,06/07/22,Meat Products
22253,02/10/22,Household and Cleaning Products
28952,01/03/22,Dairy Products
15134,05/09/22,Dairy Products
21875,12/04/22,Non-Alcoholic Beverages
35532,15/12/22,Non-Alcoholic Beverages
29561,25/03/22,Alcoholic Beverages
28903,13/04/22,Dairy Products
27986,15/06/22,Pet-Care Products
23660,28/08/22,Household and Cleaning Products
32088,22/08/22,Snacks/Sweets
22295,21/01/22,Non-Alcoholic Beverages
37590,12/06/22,Non-Alcoholic Beverages
27902,16/08/22,Non-Alcoholic Beverages
19635,29/08/22,Dairy Products
28539,13/10/22,Dairy Products
21119,14/05/22,Household and Cleaning Products
28567,06/05/22,Vegetables
36407,03/06/22,Alcoholic Beverages
40677,13/02/22,Alcoholic Beverages
20468,18/05/22,Dairy Products
23779,20/11/22,Vegetables
24353,29/01/22,Non-Alcoholic Beverages
28931,26/07/22,Alcoholic Beverages
28070,18/04/22,Pastries
35840,07/09/22,Household and Cleaning Products
20804,29/11/22,Meat Products
29715,11/12/22,Non-Alcoholic Beverages
18179,09/08/22,Non-Alcoholic Beverages
33761,12/10/22,Pastries
15078,30/07/22,Vegetables
23912,30/09/22,Dairy Products
34370,04/02/22,Dairy Products
32081,20/02/22,Alcoholic Beverages
17423,05/05/22,Snacks/Sweets
17948,02/09/22,Dairy Products
23877,01/02/22,Pastries
22932,03/04/22,Dairy Products
39403,02/03/22,Dairy Products
18809,26/08/22,Dairy Products
36645,15/12/22,Snacks/Sweets
31276,26/08/22,Vegetables
33201,28/04/22,Pastries
35322,05/10/22,Pastries
32662,28/07/22,Non-Alcoholic Beverages
17017,20/12/22,Dairy Products
41237,04/09/22,Dairy Products
39060,11/05/22,Dairy Products
39585,18/05/22,Household and Cleaning Products
33572,07/11/22,Vegetables
38766,21/03/22,Vegetables
26915,25/06/22,Dairy Products
31437,27/01/22,Foods
38577,30/10/22,Pastries
36988,19/03/22,Foods
19929,20/09/22,Non-Alcoholic Beverages
39781,31/01/22,Vegetables
21021,18/03/22,Cooking Ingredients
18655,05/04/22,Dairy Products
23254,25/05/22,Dairy Products
36288,15/07/22,Dairy Products
13664,20/02/22,Snacks/Sweets
25305,10/01/22,Snacks/Sweets
35658,03/09/22,Dairy Products
16128,23/08/22,Fruits
40992,30/05/22,Pastries
39375,27/06/22,Pastries
40467,23/05/22,Vegetables
32284,11/08/22,Dairy Products
36071,03/10/22,Snacks/Sweets
34237,27/07/22,Household and Cleaning Products
34377,03/04/22,Dairy Products
33103,31/07/22,Dairy Products
27867,04/04/22,Vegetables
24542,22/07/22,Alcoholic Beverages
33383,28/07/22,Dairy Products
24178,27/01/22,Fruits
24388,14/01/22,Vegetables
13615,09/04/22,Foods
24703,03/09/22,Non-Alcoholic Beverages
18872,30/03/22,Dairy Products
23037,27/03/22,Alcoholic Beverages
14525,28/09/22,Vegetables
28434,08/07/22,Non-Alcoholic Beverages
29141,06/08/22,Dairy Products
39067,17/12/22,Foods
23233,05/04/22,Pastries
34776,27/10/22,Non-Alcoholic Beverages
14294,12/07/22,Vegetables
39158,14/11/22,Cooking Ingredients
18984,28/10/22,Snacks/Sweets
39088,10/11/22,Cooking Ingredients
16849,02/10/22,Snacks/Sweets
37254,02/12/22,Dairy Products
29526,07/03/22,Vegetables
27748,19/01/22,Pet-Care Products
27356,13/04/22,Dairy Products
18942,02/06/22,Dairy Products
26383,21/09/22,Alcoholic Beverages
31465,02/04/22,Dairy Products
14301,09/05/22,Vegetables
18753,21/11/22,Dairy Products
19481,18/09/22,Pastries
24381,09/06/22,Non-Alcoholic Beverages
32158,10/05/22,Dairy Products
41202,28/01/22,Snacks/Sweets
34587,24/08/22,Dairy Products
41230,15/08/22,Pastries
29736,06/06/22,Foods
22596,03/07/22,Pastries
21413,06/07/22,Dairy Products
39326,13/06/22,Alcoholic Beverages
29113,15/03/22,Vegetables
21595,30/05/22,Non-Alcoholic Beverages
19530,12/02/22,Vegetables
19796,03/08/22,Snacks/Sweets
26096,02/11/22,Dairy Products
24850,29/12/22,Non-Alcoholic Beverages
15736,23/12/22,Dairy Products
22386,16/06/22,Foods
24353,16/12/22,Alcoholic Beverages
31346,13/01/22,Alcoholic Beverages
35616,12/05/22,Snacks/Sweets
33502,08/06/22,Dairy Products
36568,13/04/22,Foods
16688,13/04/22,Non-Alcoholic Beverages
25480,03/05/22,Dairy Products
17787,29/05/22,Non-Alcoholic Beverages
17703,01/06/22,Miscellaneous
32501,02/08/22,Snacks/Sweets
34818,14/07/22,Dairy Products
40600,23/03/22,Vegetables
32872,08/07/22,Vegetables
39774,07/07/22,Non-Alcoholic Beverages
38262,16/03/22,Foods
25865,14/05/22,Meat Products
16597,18/02/22,Fruits
28196,20/08/22,Household and Cleaning Products
38871,25/12/22,Cooking Ingredients
36358,02/01/22,Dairy Products
30555,02/05/22,Fruits
29974,03/08/22,Snacks/Sweets
31423,18/12/22,Pastries
40068,14/08/22,Dairy Products
28532,11/09/22,Miscellaneous
39088,13/12/22,Pastries
16156,05/05/22,Dairy Products
32361,06/02/22,Vegetables
37534,25/02/22,Pastries
31500,26/05/22,Pastries
24948,14/12/22,Snacks/Sweets
15099,08/05/22,Fruits
21413,07/07/22,Dairy Products
22897,14/05/22,Vegetables
22456,05/01/22,Dairy Products
24822,20/11/22,Snacks/Sweets
40635,16/09/22,Vegetables
25634,27/10/22,Pastries
32193,19/05/22,Fruits
23422,08/01/22,Vegetables
32263,04/08/22,Pastries
32774,03/07/22,Dairy Products
31759,13/03/22,Snacks/Sweets
33747,18/07/22,Pastries
14798,02/01/22,Vegetables
26964,14/12/22,Household and Cleaning Products
14182,26/02/22,Alcoholic Beverages
21098,06/05/22,Non-Alcoholic Beverages
27811,26/12/22,Pastries
40313,28/10/22,Cooking Ingredients
18130,20/08/22,Vegetables
31948,17/10/22,Dairy Products
30982,25/03/22,Vegetables
18676,20/03/22,Snacks/Sweets
26194,03/07/22,Alcoholic Beverages
32417,19/10/22,Alcoholic Beverages
18116,29/07/22,Dairy Products
34678,17/02/22,Alcoholic Beverages
37562,12/03/22,Pet-Care Products
34720,31/10/22,Vegetables
18732,28/08/22,Household and Cleaning Products
22813,05/02/22,Dairy Products
39648,31/08/22,Dairy Products
18452,22/01/22,Dairy Products
22960,17/04/22,Dairy Products
14833,24/08/22,Pastries
29155,26/02/22,Dairy Products
36589,24/09/22,Alcoholic Beverages
21840,29/04/22,Dairy Products
24192,12/05/22,Dairy Products
26936,18/01/22,Dairy Products
36757,02/04/22,Non-Alcoholic Beverages
41328,23/12/22,Dairy Products
15141,20/09/22,Snacks/Sweets
28518,21/06/22,Foods
19971,28/11/22,Snacks/Sweets
31696,07/09/22,Pastries
36491,31/03/22,Fruits
30338,17/03/22,Pastries
35175,15/11/22,Snacks/Sweets
13804,02/03/22,Pastries
23359,23/07/22,Non-Alcoholic Beverages
33047,16/09/22,Miscellaneous
28336,11/09/22,Alcoholic Beverages
20769,22/08/22,Cooking Ingredients
41314,03/03/22,Fruits
13874,14/03/22,Dairy Products
36694,24/10/22,Dairy Products
29547,28/08/22,Dairy Products
29113,13/12/22,Vegetables
29652,30/03/22,Dairy Products
21644,14/12/22,Snacks/Sweets
14028,25/12/22,Meat Products
14455,02/11/22,Snacks/Sweets
16366,06/02/22,Vegetables
24787,03/01/22,Dairy Products
23919,02/09/22,Non-Alcoholic Beverages
25088,07/08/22,Dairy Products
28336,14/10/22,Alcoholic Beverages
29449,31/01/22,Household and Cleaning Products
24465,06/03/22,Vegetables
28546,06/11/22,Pastries
27370,12/07/22,Non-Alcoholic Beverages
37310,04/06/22,Fruits
29827,01/08/22,Non-Alcoholic Beverages
18753,08/07/22,Non-Alcoholic Beverages
30142,27/02/22,Pastries
31885,11/06/22,Pastries
32725,16/02/22,Alcoholic Beverages
19138,20/05/22,Snacks/Sweets
25487,08/09/22,Vegetables
37352,28/08/22,Household and Cleaning Products
25116,18/02/22,Dairy Products
39837,04/03/22,Snacks/Sweets
20769,26/10/22,Alcoholic Beverages
14469,10/05/22,Pastries
14966,23/03/22,Pastries
41475,08/02/22,Snacks/Sweets
28287,09/05/22,Pastries
21126,04/11/22,Non-Alcoholic Beverages
20090,13/03/22,Snacks/Sweets
14805,04/09/22,Dairy Products
31507,11/09/22,Alcoholic Beverages
20307,14/06/22,Non-Alcoholic Beverages
19047,10/04/22,Vegetables
31024,01/12/22,Snacks/Sweets
36449,14/10/22,Dairy Products
32683,17/04/22,Dairy Products
14581,07/11/22,Foods
39032,06/12/22,Dairy Products
19558,26/09/22,Snacks/Sweets
27727,16/02/22,Pastries
34293,23/01/22,Vegetables
26075,30/08/22,Snacks/Sweets
24423,11/06/22,Fruits
14560,08/04/22,Dairy Products
29155,25/10/22,Pastries
33495,25/08/22,Snacks/Sweets
15547,06/06/22,Non-Alcoholic Beverages
29064,19/12/22,Pastries
33943,17/02/22,Non-Alcoholic Beverages
24304,21/09/22,Vegetables
32564,17/12/22,Dairy Products
21490,18/02/22,Non-Alcoholic Beverages
26719,13/06/22,Non-Alcoholic Beverages
23058,26/01/22,Snacks/Sweets
33502,31/07/22,Pastries
31906,16/12/22,Household and Cleaning Products
41433,25/08/22,Foods
14868,27/09/22,Alcoholic Beverages
34916,23/12/22,Meat Products
25340,04/09/22,Dairy Products
18767,20/10/22,Cooking Ingredients
38731,01/07/22,Fruits
33656,24/05/22,Household and Cleaning Products
14910,10/03/22,Pastries
23835,28/01/22,Foods
