,CustomerID,Date,Product,Age,GroupID
22089,39165,24/05/22,Pastries,46,13671
22090,39165,02/03/22,Meat Products,46,13666
22091,39165,18/10/22,Dairy Products,46,13669
22092,39165,19/06/22,Dairy Products,46,13670
22093,39165,25/12/23,Vegetables,46,13672
22094,39165,14/10/23,Fruits,46,13668
22095,39165,01/11/23,Non-Alcoholic Beverages,46,13665
22096,39165,27/01/23,Pet-Care Products,46,13673
22097,39165,05/07/22,Cooking Ingredients,46,13667
22098,39165,24/05/22,Vegetables,46,13671
22099,39165,02/03/22,Vegetables,46,13666
22100,39165,18/10/22,Non-Alcoholic Beverages,46,13669
22101,39165,19/06/22,Pet-Care Products,46,13670
22102,39165,02/03/22,Snacks/Sweets,46,13666
22103,39165,02/03/22,Cooking Ingredients,46,13666
22104,39165,25/12/23,Miscellaneous,46,13672
22105,25760,11/09/23,Vegetables,29,6485
22106,25760,17/02/23,Vegetables,29,6486
22107,25760,28/09/23,Meat Products,29,6487
22108,25760,17/02/23,Vegetables,29,6486
22109,25760,10/08/22,Dairy Products,29,6484
22110,25760,11/09/23,Dairy Products,29,6485
22111,25760,17/02/23,Snacks/Sweets,29,6486
22112,25760,28/09/23,Alcoholic Beverages,29,6487
22113,25760,17/02/23,Pastries,29,6486
22114,25760,10/08/22,Alcoholic Beverages,29,6484
22115,25760,17/02/23,Non-Alcoholic Beverages,29,6486
22116,25760,11/09/23,Vegetables,29,6485
22117,20643,19/12/23,Dairy Products,28,3757
22118,20643,06/11/23,Non-Alcoholic Beverages,28,3755
22119,20643,06/11/23,Dairy Products,28,3755
22120,20643,06/01/22,Vegetables,28,3754
22121,20643,19/12/23,Vegetables,28,3757
22122,20643,06/11/23,Non-Alcoholic Beverages,28,3755
22123,20643,06/11/23,Alcoholic Beverages,28,3755
22124,20643,06/01/22,Dairy Products,28,3754
22125,20643,17/05/22,Household and Cleaning Products,28,3756
22126,20643,06/11/23,Non-Alcoholic Beverages,28,3755
22127,20643,19/12/23,Pastries,28,3757
22128,20643,17/05/22,Non-Alcoholic Beverages,28,3756
22129,24675,10/07/23,Dairy Products,69,5908
22130,24675,26/10/23,Meat Products,69,5909
22131,24675,10/07/23,Fruits,69,5908
22132,24675,26/10/23,Household and Cleaning Products,69,5909
22133,24675,26/10/23,Snacks/Sweets,69,5909
22134,24472,23/10/23,Meat Products,44,5802
22135,24472,19/10/22,Meat Products,44,5801
22136,24472,23/10/23,Pastries,44,5802
22137,24472,19/10/22,Pastries,44,5801
22138,24472,29/01/22,Non-Alcoholic Beverages,44,5803
22139,24472,29/01/22,Pastries,44,5803
22140,18606,10/09/23,Non-Alcoholic Beverages,29,2619
22141,18606,17/09/23,Snacks/Sweets,29,2621
22142,18606,17/09/23,Alcoholic Beverages,29,2621
22143,18606,14/11/22,Dairy Products,29,2620
22144,18606,25/04/22,Non-Alcoholic Beverages,29,2622
22145,18606,10/09/23,Dairy Products,29,2619
22146,18606,17/09/23,Vegetables,29,2621
22147,18606,17/09/23,Household and Cleaning Products,29,2621
22148,18606,14/11/22,Non-Alcoholic Beverages,29,2620
22149,18606,25/04/22,Dairy Products,29,2622
22150,18606,08/08/22,Pastries,29,2618
22151,18606,08/08/22,Pet-Care Products,29,2618
22152,18606,25/04/22,Dairy Products,29,2622
22153,15617,05/07/23,Cooking Ingredients,31,1063
22154,15617,24/10/23,Alcoholic Beverages,31,1064
22155,15617,05/07/23,Dairy Products,31,1063
22156,15617,24/10/23,Meat Products,31,1064
22157,25620,15/07/23,Dairy Products,54,6420
22158,25620,10/08/23,Dairy Products,54,6419
22159,25620,10/08/23,Meat Products,54,6419
22160,25620,15/07/23,Dairy Products,54,6420
22161,25620,10/08/23,Vegetables,54,6419
22162,25620,10/08/23,Dairy Products,54,6419
22163,34685,21/04/23,Meat Products,35,11224
22164,34685,23/07/22,Non-Alcoholic Beverages,35,11225
22165,34685,21/04/23,Dairy Products,35,11224
22166,34685,23/07/22,Pastries,35,11225
22167,34685,23/07/22,Dairy Products,35,11225
22168,34685,23/07/22,Snacks/Sweets,35,11225
22169,32151,16/12/23,Meat Products,52,9876
22170,32151,17/06/22,Fruits,52,9877
22171,32151,16/12/23,Non-Alcoholic Beverages,52,9876
22172,32151,17/06/22,Snacks/Sweets,52,9877
22173,32151,17/06/22,Miscellaneous,52,9877
22174,32788,26/08/23,Meat Products,71,10226
22175,32788,09/12/22,Meat Products,71,10221
22176,32788,22/12/22,Alcoholic Beverages,71,10223
22177,32788,25/03/22,Vegetables,71,10224
22178,32788,19/10/22,Snacks/Sweets,71,10222
22179,32788,25/05/22,Dairy Products,71,10225
22180,32788,26/08/23,Snacks/Sweets,71,10226
22181,32788,09/12/22,Vegetables,71,10221
22182,32788,22/12/22,Non-Alcoholic Beverages,71,10223
22183,32788,25/03/22,Dairy Products,71,10224
22184,32788,19/10/22,Dairy Products,71,10222
22185,32788,25/05/22,Non-Alcoholic Beverages,71,10225
22186,32788,09/12/22,Vegetables,71,10221
22187,31934,05/02/23,Meat Products,19,9782
22188,31934,07/05/23,Snacks/Sweets,19,9783
22189,31934,05/02/23,Pastries,19,9782
22190,31934,07/05/23,Household and Cleaning Products,19,9783
22191,18102,20/12/23,Dairy Products,73,2369
22192,18102,22/02/22,Vegetables,73,2370
22193,18102,20/12/23,Dairy Products,73,2369
22194,18102,22/02/22,Snacks/Sweets,73,2370
22195,18102,20/11/22,Snacks/Sweets,73,2368
22196,18102,22/02/22,Snacks/Sweets,73,2370
22197,18102,20/11/22,Pastries,73,2368
22198,15757,09/02/23,Pastries,25,1136
22199,15757,18/05/23,Meat Products,25,1139
22200,15757,02/09/22,Fruits,25,1134
22201,15757,07/09/22,Fruits,25,1135
22202,15757,12/11/22,Pastries,25,1137
22203,15757,13/12/22,Meat Products,25,1138
22204,15757,09/02/23,Vegetables,25,1136
22205,15757,18/05/23,Cooking Ingredients,25,1139
22206,15757,02/09/22,Personal Care Products,25,1134
22207,15757,07/09/22,Pastries,25,1135
22208,15757,12/11/22,Pastries,25,1137
22209,15757,13/12/22,Dairy Products,25,1138
22210,15757,12/11/22,Vegetables,25,1137
22211,15757,12/11/22,Dairy Products,25,1137
22212,15099,13/06/23,Vegetables,78,791
22213,15099,05/07/23,Dairy Products,78,788
22214,15099,29/12/23,Fruits,78,794
22215,15099,20/08/23,Fruits,78,792
22216,15099,05/07/23,Meat Products,78,788
22217,15099,29/12/23,Meat Products,78,794
22218,15099,08/05/22,Fruits,78,790
22219,15099,07/09/22,Meat Products,78,789
22220,15099,28/05/22,Meat Products,78,793
22221,15099,13/06/23,Non-Alcoholic Beverages,78,791
22222,15099,05/07/23,Dairy Products,78,788
22223,15099,29/12/23,Dairy Products,78,794
22224,15099,20/08/23,Pastries,78,792
22225,15099,05/07/23,Dairy Products,78,788
22226,15099,29/12/23,Miscellaneous,78,794
22227,15099,08/05/22,Fruits,78,790
22228,15099,07/09/22,Foods,78,789
22229,15099,28/05/22,Household and Cleaning Products,78,793
22230,15099,28/05/22,Dairy Products,78,793
22231,15099,05/07/23,Dairy Products,78,788
22232,15099,20/08/23,Meat Products,78,792
22233,39788,24/12/23,Pastries,24,14042
22234,39788,12/04/23,Alcoholic Beverages,24,14039
22235,39788,29/09/23,Meat Products,24,14044
22236,39788,01/04/22,Pet-Care Products,24,14038
22237,39788,14/08/22,Fruits,24,14040
22238,39788,28/03/22,Dairy Products,24,14043
22239,39788,29/09/23,Pastries,24,14044
22240,39788,24/12/23,Household and Cleaning Products,24,14042
22241,39788,12/04/23,Pastries,24,14039
22242,39788,29/09/23,Meat Products,24,14044
22243,39788,01/04/22,Non-Alcoholic Beverages,24,14038
22244,39788,14/08/22,Pastries,24,14040
22245,39788,28/03/22,Non-Alcoholic Beverages,24,14043
22246,39788,29/09/23,Household and Cleaning Products,24,14044
22247,39788,20/08/22,Dairy Products,24,14041
22248,39788,12/04/23,Non-Alcoholic Beverages,24,14039
22249,39788,20/08/22,Pastries,24,14041
22250,41531,08/02/23,Meat Products,55,14945
22251,41531,08/02/23,Non-Alcoholic Beverages,55,14945
22252,23233,07/01/23,Meat Products,55,5137
22253,23233,12/02/23,Non-Alcoholic Beverages,55,5139
22254,23233,01/06/23,Meat Products,55,5135
22255,23233,09/10/23,Meat Products,55,5138
22256,23233,12/02/23,Vegetables,55,5139
22257,23233,05/04/22,Snacks/Sweets,55,5136
22258,23233,21/05/22,Pastries,55,5140
22259,23233,07/01/23,Alcoholic Beverages,55,5137
22260,23233,12/02/23,Pastries,55,5139
22261,23233,01/06/23,Dairy Products,55,5135
22262,23233,09/10/23,Household and Cleaning Products,55,5138
22263,23233,12/02/23,Pastries,55,5139
22264,23233,05/04/22,Pastries,55,5136
22265,23233,21/05/22,Dairy Products,55,5140
22266,23233,09/10/23,Pastries,55,5138
22267,23233,12/02/23,Foods,55,5139
22268,37170,21/06/23,Miscellaneous,68,12614
22269,37170,29/03/22,Cooking Ingredients,68,12616
22270,37170,02/06/22,Snacks/Sweets,68,12613
22271,37170,21/06/23,Alcoholic Beverages,68,12614
22272,37170,29/03/22,Alcoholic Beverages,68,12616
22273,37170,02/06/22,Foods,68,12613
22274,37170,29/03/22,Snacks/Sweets,68,12616
22275,37170,24/05/22,Vegetables,68,12615
22276,37170,24/05/22,Dairy Products,68,12615
22277,39249,01/02/23,Vegetables,43,13725
22278,39249,04/05/22,Meat Products,43,13726
22279,39249,25/11/22,Pastries,43,13727
22280,39249,01/02/23,Vegetables,43,13725
22281,39249,04/05/22,Pastries,43,13726
22282,39249,25/11/22,Miscellaneous,43,13727
22283,31311,09/03/23,Meat Products,21,9422
22284,31311,11/11/23,Meat Products,21,9423
22285,31311,08/01/22,Fruits,21,9421
22286,31311,09/03/23,Dairy Products,21,9422
22287,31311,11/11/23,Pastries,21,9423
22288,31311,08/01/22,Dairy Products,21,9421
22289,30366,12/07/23,Alcoholic Beverages,34,8904
22290,30366,09/04/23,Meat Products,34,8903
22291,30366,19/07/23,Meat Products,34,8905
22292,30366,19/07/23,Fruits,34,8905
22293,30366,25/05/22,Pastries,34,8906
22294,30366,12/07/23,Vegetables,34,8904
22295,30366,09/04/23,Vegetables,34,8903
22296,30366,19/07/23,Dairy Products,34,8905
22297,30366,19/07/23,Pastries,34,8905
22298,30366,25/05/22,Pastries,34,8906
22299,30366,25/05/22,Non-Alcoholic Beverages,34,8906
22300,30366,25/05/22,Dairy Products,34,8906
22301,30366,19/07/23,Dairy Products,34,8905
22302,30366,09/04/23,Non-Alcoholic Beverages,34,8903
22303,30366,19/07/23,Household and Cleaning Products,34,8905
22304,21525,10/02/23,Alcoholic Beverages,59,4232
22305,21525,10/02/23,Dairy Products,59,4232
22306,19789,10/04/23,Meat Products,77,3295
22307,19789,06/06/23,Meat Products,77,3293
22308,19789,21/05/23,Meat Products,77,3296
22309,19789,09/05/22,Dairy Products,77,3294
22310,19789,30/10/22,Meat Products,77,3297
22311,19789,06/06/23,Meat Products,77,3293
22312,19789,10/04/23,Dairy Products,77,3295
22313,19789,06/06/23,Dairy Products,77,3293
22314,19789,21/05/23,Snacks/Sweets,77,3296
22315,19789,09/05/22,Dairy Products,77,3294
22316,19789,30/10/22,Pastries,77,3297
22317,19789,06/06/23,Dairy Products,77,3293
22318,19789,02/08/22,Dairy Products,77,3292
22319,19789,02/08/22,Pastries,77,3292
22320,41503,14/12/23,Fruits,35,14928
22321,41503,15/03/23,Meat Products,35,14929
22322,41503,15/03/23,Miscellaneous,35,14929
22323,41503,14/12/23,Snacks/Sweets,35,14928
22324,41503,15/03/23,Snacks/Sweets,35,14929
22325,41503,15/03/23,Non-Alcoholic Beverages,35,14929
22326,41503,15/04/22,Dairy Products,35,14930
22327,41503,15/04/22,Cooking Ingredients,35,14930
22328,14518,24/02/23,Dairy Products,31,489
22329,14518,29/04/23,Dairy Products,31,490
22330,14518,10/07/23,Meat Products,31,488
22331,14518,10/07/23,Household and Cleaning Products,31,488
22332,14518,24/02/23,Dairy Products,31,489
22333,14518,29/04/23,Vegetables,31,490
22334,14518,10/07/23,Non-Alcoholic Beverages,31,488
22335,14518,10/07/23,Dairy Products,31,488
22336,14518,10/07/23,Snacks/Sweets,31,488
22337,14518,10/07/23,Non-Alcoholic Beverages,31,488
22338,28497,12/08/23,Pastries,44,7946
22339,28497,30/07/23,Meat Products,44,7949
22340,28497,29/08/23,Fruits,44,7948
22341,28497,14/09/22,Pastries,44,7947
22342,28497,12/08/23,Non-Alcoholic Beverages,44,7946
22343,28497,30/07/23,Dairy Products,44,7949
22344,28497,29/08/23,Dairy Products,44,7948
22345,28497,14/09/22,Alcoholic Beverages,44,7947
22346,28497,30/07/23,Pastries,44,7949
22347,28497,29/08/23,Dairy Products,44,7948
22348,15337,11/03/23,Meat Products,51,918
22349,15337,13/04/23,Meat Products,51,919
22350,15337,13/04/23,Meat Products,51,919
22351,15337,28/08/22,Fruits,51,920
22352,15337,11/03/23,Pastries,51,918
22353,15337,13/04/23,Household and Cleaning Products,51,919
22354,15337,13/04/23,Dairy Products,51,919
22355,15337,28/08/22,Vegetables,51,920
22356,15337,13/04/23,Non-Alcoholic Beverages,51,919
22357,15337,13/04/23,Household and Cleaning Products,51,919
22358,16667,25/07/23,Pastries,73,1605
22359,16667,30/03/23,Miscellaneous,73,1608
22360,16667,31/08/23,Meat Products,73,1609
22361,16667,01/10/22,Alcoholic Beverages,73,1604
22362,16667,28/07/22,Fruits,73,1607
22363,16667,28/02/22,Fruits,73,1606
22364,16667,25/07/23,Vegetables,73,1605
22365,16667,30/03/23,Dairy Products,73,1608
22366,16667,31/08/23,Alcoholic Beverages,73,1609
22367,16667,01/10/22,Miscellaneous,73,1604
22368,16667,28/07/22,Dairy Products,73,1607
22369,16667,28/02/22,Dairy Products,73,1606
22370,16667,30/03/23,Pastries,73,1608
22371,16730,27/01/23,Fruits,63,1639
22372,16730,28/08/22,Fruits,63,1640
22373,16730,27/01/23,Non-Alcoholic Beverages,63,1639
22374,16730,28/08/22,Non-Alcoholic Beverages,63,1640
22375,16730,28/08/22,Household and Cleaning Products,63,1640
22376,16730,28/08/22,Dairy Products,63,1640
22377,28686,31/01/23,Dairy Products,33,8046
22378,28686,18/04/22,Fruits,33,8044
22379,28686,23/07/22,Vegetables,33,8045
22380,28686,31/01/23,Pastries,33,8046
22381,28686,18/04/22,Household and Cleaning Products,33,8044
22382,28686,23/07/22,Dairy Products,33,8045
22383,28686,18/04/22,Household and Cleaning Products,33,8044
22384,29008,17/01/23,Meat Products,74,8217
22385,29008,20/03/23,Meat Products,74,8218
22386,29008,11/12/23,Meat Products,74,8216
22387,29008,11/12/23,Vegetables,74,8216
22388,29008,05/09/22,Snacks/Sweets,74,8215
22389,29008,03/06/22,Vegetables,74,8214
22390,29008,17/01/23,Fruits,74,8217
22391,29008,20/03/23,Household and Cleaning Products,74,8218
22392,29008,11/12/23,Dairy Products,74,8216
22393,29008,11/12/23,Vegetables,74,8216
22394,29008,05/09/22,Non-Alcoholic Beverages,74,8215
22395,29008,03/06/22,Snacks/Sweets,74,8214
22396,29008,05/09/22,Alcoholic Beverages,74,8215
22397,14378,22/01/23,Vegetables,61,418
22398,14378,03/08/22,Vegetables,61,416
22399,14378,15/09/22,Snacks/Sweets,61,417
22400,14378,31/07/22,Meat Products,61,419
22401,14378,22/01/23,Dairy Products,61,418
22402,14378,03/08/22,Dairy Products,61,416
22403,14378,15/09/22,Dairy Products,61,417
22404,14378,31/07/22,Vegetables,61,419
22405,36911,10/11/23,Fruits,61,12469
22406,36911,12/10/23,Meat Products,61,12470
22407,36911,28/04/23,Non-Alcoholic Beverages,61,12472
22408,36911,12/10/23,Fruits,61,12470
22409,36911,16/03/22,Non-Alcoholic Beverages,61,12471
22410,36911,29/01/22,Alcoholic Beverages,61,12473
22411,36911,10/11/23,Non-Alcoholic Beverages,61,12469
22412,36911,12/10/23,Vegetables,61,12470
22413,36911,28/04/23,Snacks/Sweets,61,12472
22414,36911,12/10/23,Dairy Products,61,12470
22415,36911,16/03/22,Foods,61,12471
22416,36911,29/01/22,Dairy Products,61,12473
22417,36911,16/03/22,Vegetables,61,12471
22418,36911,16/03/22,Dairy Products,61,12471
22419,36911,28/04/23,Non-Alcoholic Beverages,61,12472
22420,28259,04/09/23,Meat Products,62,7815
22421,28259,29/05/22,Fruits,62,7816
22422,28259,04/09/23,Non-Alcoholic Beverages,62,7815
22423,28259,29/05/22,Cooking Ingredients,62,7816
22424,14245,28/07/23,Fruits,75,340
22425,14245,28/07/23,Non-Alcoholic Beverages,75,340
22426,17829,13/11/23,Vegetables,44,2218
22427,17829,21/02/23,Meat Products,44,2220
22428,17829,10/11/23,Fruits,44,2217
22429,17829,06/08/23,Dairy Products,44,2216
22430,17829,06/08/23,Alcoholic Beverages,44,2216
22431,17829,10/11/23,Vegetables,44,2217
22432,17829,26/07/22,Household and Cleaning Products,44,2221
22433,17829,14/01/22,Non-Alcoholic Beverages,44,2219
22434,17829,13/11/23,Fruits,44,2218
22435,17829,21/02/23,Meat Products,44,2220
22436,17829,10/11/23,Dairy Products,44,2217
22437,17829,06/08/23,Household and Cleaning Products,44,2216
22438,17829,06/08/23,Dairy Products,44,2216
22439,17829,10/11/23,Snacks/Sweets,44,2217
22440,17829,26/07/22,Pastries,44,2221
22441,17829,14/01/22,Snacks/Sweets,44,2219
22442,17829,26/07/22,Dairy Products,44,2221
22443,17829,06/08/23,Alcoholic Beverages,44,2216
22444,22659,16/08/23,Vegetables,57,4842
22445,22659,06/10/23,Meat Products,57,4838
22446,22659,02/10/22,Vegetables,57,4837
22447,22659,12/04/22,Foods,57,4839
22448,22659,15/04/22,Non-Alcoholic Beverages,57,4841
22449,22659,12/10/22,Dairy Products,57,4840
22450,22659,28/08/22,Vegetables,57,4844
22451,22659,17/12/22,Fruits,57,4843
22452,22659,16/08/23,Non-Alcoholic Beverages,57,4842
22453,22659,06/10/23,Miscellaneous,57,4838
22454,22659,02/10/22,Dairy Products,57,4837
22455,22659,12/04/22,Foods,57,4839
22456,22659,15/04/22,Dairy Products,57,4841
22457,22659,12/10/22,Foods,57,4840
22458,22659,28/08/22,Dairy Products,57,4844
22459,22659,17/12/22,Household and Cleaning Products,57,4843
22460,22659,02/10/22,Alcoholic Beverages,57,4837
22461,22659,02/10/22,Foods,57,4837
22462,22659,06/10/23,Alcoholic Beverages,57,4838
22463,22659,12/04/22,Cooking Ingredients,57,4839
22464,33047,03/02/23,Meat Products,73,10373
22465,33047,16/09/22,Foods,73,10376
22466,33047,20/02/22,Fruits,73,10377
22467,33047,14/05/22,Dairy Products,73,10374
22468,33047,21/09/22,Household and Cleaning Products,73,10378
22469,33047,15/01/22,Fruits,73,10375
22470,33047,25/04/22,Meat Products,73,10379
22471,33047,03/02/23,Cooking Ingredients,73,10373
22472,33047,16/09/22,Miscellaneous,73,10376
22473,33047,20/02/22,Vegetables,73,10377
22474,33047,14/05/22,Dairy Products,73,10374
22475,33047,21/09/22,Vegetables,73,10378
22476,33047,15/01/22,Dairy Products,73,10375
22477,33047,25/04/22,Fruits,73,10379
22478,33047,20/02/22,Foods,73,10377
22479,33047,25/04/22,Pastries,73,10379
22480,33047,14/05/22,Foods,73,10374
22481,33047,21/09/22,Dairy Products,73,10378
22482,33278,15/09/23,Non-Alcoholic Beverages,30,10500
22483,33278,27/06/23,Pastries,30,10501
22484,33278,03/09/22,Pet-Care Products,30,10499
22485,33278,30/01/22,Dairy Products,30,10502
22486,33278,15/09/23,Dairy Products,30,10500
22487,33278,27/06/23,Pastries,30,10501
22488,33278,03/09/22,Snacks/Sweets,30,10499
22489,33278,30/01/22,Dairy Products,30,10502
22490,33278,30/01/22,Pastries,30,10502
22491,34405,20/09/23,Meat Products,56,11105
22492,34405,08/05/23,Vegetables,56,11103
22493,34405,05/08/22,Fruits,56,11101
22494,34405,05/10/22,Vegetables,56,11102
22495,34405,25/10/22,Dairy Products,56,11106
22496,34405,13/03/22,Vegetables,56,11104
22497,34405,20/09/23,Non-Alcoholic Beverages,56,11105
22498,34405,08/05/23,Vegetables,56,11103
22499,34405,05/08/22,Dairy Products,56,11101
22500,34405,05/10/22,Pastries,56,11102
22501,34405,25/10/22,Pastries,56,11106
22502,34405,13/03/22,Vegetables,56,11104
22503,34405,05/10/22,Dairy Products,56,11102
22504,32543,15/07/23,Dairy Products,62,10092
22505,32543,22/08/23,Dairy Products,62,10093
22506,32543,22/08/23,Meat Products,62,10093
22507,32543,14/09/22,Dairy Products,62,10091
22508,32543,15/07/23,Dairy Products,62,10092
22509,32543,22/08/23,Dairy Products,62,10093
22510,32543,22/08/23,Household and Cleaning Products,62,10093
22511,32543,14/09/22,Vegetables,62,10091
22512,19586,12/04/23,Alcoholic Beverages,51,3179
22513,19586,28/05/23,Vegetables,51,3181
22514,19586,05/11/22,Fruits,51,3178
22515,19586,14/01/22,Non-Alcoholic Beverages,51,3180
22516,19586,12/04/23,Meat Products,51,3179
22517,19586,28/05/23,Meat Products,51,3181
22518,19586,05/11/22,Dairy Products,51,3178
22519,19586,14/01/22,Snacks/Sweets,51,3180
22520,19586,04/02/22,Vegetables,51,3177
22521,19586,04/02/22,Non-Alcoholic Beverages,51,3177
22522,19586,05/11/22,Household and Cleaning Products,51,3178
22523,18347,01/11/23,Alcoholic Beverages,23,2496
22524,18347,25/06/23,Fruits,23,2501
22525,18347,25/06/23,Fruits,23,2501
22526,18347,05/07/22,Fruits,23,2497
22527,18347,10/09/22,Dairy Products,23,2499
22528,18347,27/04/22,Household and Cleaning Products,23,2502
22529,18347,09/09/22,Vegetables,23,2498
22530,18347,18/01/22,Vegetables,23,2500
22531,18347,25/06/23,Snacks/Sweets,23,2501
22532,18347,01/11/23,Foods,23,2496
22533,18347,25/06/23,Household and Cleaning Products,23,2501
22534,18347,25/06/23,Foods,23,2501
22535,18347,05/07/22,Snacks/Sweets,23,2497
22536,18347,10/09/22,Fruits,23,2499
22537,18347,27/04/22,Non-Alcoholic Beverages,23,2502
22538,18347,09/09/22,Miscellaneous,23,2498
22539,18347,18/01/22,Miscellaneous,23,2500
22540,18347,25/06/23,Non-Alcoholic Beverages,23,2501
22541,18347,25/06/23,Snacks/Sweets,23,2501
22542,18347,25/06/23,Foods,23,2501
22543,19635,13/07/23,Meat Products,45,3208
22544,19635,08/11/23,Pet-Care Products,45,3205
22545,19635,15/02/23,Dairy Products,45,3210
22546,19635,13/02/23,Meat Products,45,3207
22547,19635,29/08/22,Snacks/Sweets,45,3211
22548,19635,09/02/22,Foods,45,3206
22549,19635,14/08/22,Dairy Products,45,3209
22550,19635,13/02/23,Snacks/Sweets,45,3207
22551,19635,13/07/23,Pastries,45,3208
22552,19635,08/11/23,Fruits,45,3205
22553,19635,15/02/23,Non-Alcoholic Beverages,45,3210
22554,19635,13/02/23,Non-Alcoholic Beverages,45,3207
22555,19635,29/08/22,Dairy Products,45,3211
22556,19635,09/02/22,Snacks/Sweets,45,3206
22557,19635,14/08/22,Vegetables,45,3209
22558,19635,13/02/23,Cooking Ingredients,45,3207
22559,19635,08/11/23,Snacks/Sweets,45,3205
22560,19635,29/08/22,Dairy Products,45,3211
22561,20685,15/08/23,Cooking Ingredients,42,3781
22562,20685,18/09/22,Fruits,42,3782
22563,20685,15/08/23,Fruits,42,3781
22564,20685,18/09/22,Snacks/Sweets,42,3782
22565,28014,28/10/23,Dairy Products,18,7687
22566,28014,28/12/23,Dairy Products,18,7688
22567,28014,08/02/22,Vegetables,18,7684
22568,28014,27/07/22,Vegetables,18,7686
22569,28014,13/12/22,Alcoholic Beverages,18,7685
22570,28014,28/10/23,Snacks/Sweets,18,7687
22571,28014,28/12/23,Vegetables,18,7688
22572,28014,08/02/22,Fruits,18,7684
22573,28014,27/07/22,Dairy Products,18,7686
22574,28014,13/12/22,Pastries,18,7685
22575,40047,16/08/23,Pastries,70,14177
22576,40047,31/05/23,Alcoholic Beverages,70,14180
22577,40047,12/10/22,Dairy Products,70,14176
22578,40047,17/04/22,Dairy Products,70,14178
22579,40047,16/08/23,Foods,70,14177
22580,40047,31/05/23,Fruits,70,14180
22581,40047,12/10/22,Pastries,70,14176
22582,40047,17/04/22,Pastries,70,14178
22583,40047,30/10/22,Dairy Products,70,14179
22584,40047,30/10/22,Vegetables,70,14179
22585,28959,08/05/23,Fruits,73,8188
22586,28959,23/06/23,Meat Products,73,8189
22587,28959,08/05/23,Pastries,73,8188
22588,28959,23/06/23,Fruits,73,8189
22589,28959,23/06/23,Household and Cleaning Products,73,8189
22590,16625,01/03/23,Alcoholic Beverages,59,1588
22591,16625,01/03/23,Snacks/Sweets,59,1588
22592,40691,23/12/23,Household and Cleaning Products,74,14539
22593,40691,21/02/22,Meat Products,74,14538
22594,40691,23/12/23,Snacks/Sweets,74,14539
22595,40691,21/02/22,Non-Alcoholic Beverages,74,14538
22596,40691,21/02/22,Non-Alcoholic Beverages,74,14538
22597,26950,14/07/23,Non-Alcoholic Beverages,74,7119
22598,26950,23/03/22,Foods,74,7120
22599,26950,14/07/23,Vegetables,74,7119
22600,26950,23/03/22,Dairy Products,74,7120
22601,17850,04/04/23,Alcoholic Beverages,63,2230
22602,17850,26/02/23,Meat Products,63,2232
22603,17850,26/02/23,Foods,63,2232
22604,17850,18/03/22,Meat Products,63,2231
22605,17850,04/04/23,Vegetables,63,2230
22606,17850,26/02/23,Dairy Products,63,2232
22607,17850,26/02/23,Foods,63,2232
22608,17850,18/03/22,Dairy Products,63,2231
22609,17850,26/02/23,Vegetables,63,2232
22610,17850,26/02/23,Non-Alcoholic Beverages,63,2232
22611,22974,30/05/23,Meat Products,70,4999
22612,22974,02/11/22,Dairy Products,70,4996
22613,22974,06/04/22,Pastries,70,4997
22614,22974,30/05/23,Alcoholic Beverages,70,4999
22615,22974,02/11/22,Snacks/Sweets,70,4996
22616,22974,06/04/22,Snacks/Sweets,70,4997
22617,22974,19/08/22,Miscellaneous,70,4998
22618,22974,02/11/22,Non-Alcoholic Beverages,70,4996
22619,22974,19/08/22,Alcoholic Beverages,70,4998
22620,13720,07/11/23,Pastries,52,82
22621,13720,22/10/23,Household and Cleaning Products,52,83
22622,13720,22/10/23,Dairy Products,52,83
22623,13720,30/05/22,Dairy Products,52,84
22624,13720,07/11/23,Cooking Ingredients,52,82
22625,13720,22/10/23,Dairy Products,52,83
22626,13720,22/10/23,Fruits,52,83
22627,13720,30/05/22,Dairy Products,52,84
22628,37219,04/05/23,Meat Products,53,12643
22629,37219,04/05/23,Pastries,53,12643
22630,37219,05/10/22,Cooking Ingredients,53,12644
22631,37219,05/10/22,Pastries,53,12644
22632,18830,25/03/23,Meat Products,38,2751
22633,18830,27/02/22,Dairy Products,38,2752
22634,18830,04/09/22,Snacks/Sweets,38,2749
22635,18830,15/02/22,Dairy Products,38,2750
22636,18830,25/03/23,Fruits,38,2751
22637,18830,27/02/22,Miscellaneous,38,2752
22638,18830,04/09/22,Vegetables,38,2749
22639,18830,15/02/22,Snacks/Sweets,38,2750
22640,18830,04/09/22,Pastries,38,2749
22641,18830,04/09/22,Cooking Ingredients,38,2749
22642,18683,24/01/23,Meat Products,77,2662
22643,18683,19/09/23,Vegetables,77,2661
22644,18683,25/12/23,Meat Products,77,2663
22645,18683,19/08/22,Cooking Ingredients,77,2660
22646,18683,24/01/23,Dairy Products,77,2662
22647,18683,19/09/23,Pastries,77,2661
22648,18683,25/12/23,Pastries,77,2663
22649,18683,19/08/22,Household and Cleaning Products,77,2660
22650,39256,25/06/23,Dairy Products,45,13731
22651,39256,27/05/23,Dairy Products,45,13732
22652,39256,13/04/22,Fruits,45,13729
22653,39256,25/06/23,Snacks/Sweets,45,13731
22654,39256,27/05/23,Vegetables,45,13732
22655,39256,13/04/22,Pastries,45,13729
22656,39256,05/08/22,Snacks/Sweets,45,13728
