,CustomerID,Date,Product,Age
22851,30037,02/07/23,Pastries,70
22852,30037,08/11/23,Alcoholic Beverages,70
22853,30037,13/06/23,Cooking Ingredients,70
22854,30037,13/06/23,Dairy Products,70
22855,16310,21/08/23,Meat Products,45
22856,16310,19/03/23,Meat Products,45
22857,16310,01/08/23,Dairy Products,45
22858,16310,14/03/23,Pastries,45
22859,16310,19/12/22,Alcoholic Beverages,45
22860,16310,30/01/22,Alcoholic Beverages,45
22861,16310,21/08/23,Dairy Products,45
22862,16310,19/03/23,Pastries,45
22863,16310,01/08/23,Snacks/Sweets,45
22864,16310,14/03/23,Dairy Products,45
22865,16310,19/12/22,Dairy Products,45
22866,16310,30/01/22,Miscellaneous,45
22867,16310,19/03/23,Vegetables,45
22868,37037,29/12/23,Snacks/Sweets,48
22869,37037,14/04/23,Meat Products,48
22870,37037,20/07/23,Meat Products,48
22871,37037,28/11/23,Meat Products,48
22872,37037,14/04/23,Meat Products,48
22873,37037,20/07/23,Foods,48
22874,37037,29/12/23,Vegetables,48
22875,37037,14/04/23,Dairy Products,48
22876,37037,20/07/23,Dairy Products,48
22877,37037,28/11/23,Pet-Care Products,48
22878,37037,14/04/23,Non-Alcoholic Beverages,48
22879,37037,20/07/23,Snacks/Sweets,48
22880,37037,14/04/23,Non-Alcoholic Beverages,48
22881,15659,27/07/23,Alcoholic Beverages,75
22882,15659,23/06/23,Meat Products,75
22883,15659,26/07/22,Pastries,75
22884,15659,27/07/23,Foods,75
22885,15659,23/06/23,Non-Alcoholic Beverages,75
22886,15659,26/07/22,Pastries,75
22887,15659,23/06/23,Household and Cleaning Products,75
22888,17899,02/08/23,Meat Products,43
22889,17899,08/04/22,Meat Products,43
22890,17899,13/07/22,Alcoholic Beverages,43
22891,17899,03/04/22,Fruits,43
22892,17899,14/05/22,Vegetables,43
22893,17899,30/10/22,Dairy Products,43
22894,17899,02/08/23,Dairy Products,43
22895,17899,08/04/22,Snacks/Sweets,43
22896,17899,13/07/22,Cooking Ingredients,43
22897,17899,03/04/22,Dairy Products,43
22898,17899,14/05/22,Snacks/Sweets,43
22899,17899,30/10/22,Household and Cleaning Products,43
22900,17899,17/11/22,Dairy Products,43
22901,17899,08/04/22,Household and Cleaning Products,43
22902,17899,17/11/22,Cooking Ingredients,43
22903,17899,13/07/22,Snacks/Sweets,43
22904,31178,21/04/23,Fruits,73
22905,31178,03/07/23,Alcoholic Beverages,73
22906,31178,13/04/22,Dairy Products,73
22907,31178,06/09/22,Vegetables,73
22908,31178,31/05/22,Vegetables,73
22909,31178,21/04/23,Vegetables,73
22910,31178,03/07/23,Pastries,73
22911,31178,13/04/22,Household and Cleaning Products,73
22912,31178,06/09/22,Pastries,73
22913,31178,31/05/22,Pastries,73
22914,31178,31/05/22,Vegetables,73
22915,31178,31/05/22,Alcoholic Beverages,73
22916,19075,10/02/23,Alcoholic Beverages,74
22917,19075,12/06/22,Dairy Products,74
22918,19075,10/02/23,Fruits,74
22919,19075,12/06/22,Vegetables,74
22920,19075,23/04/22,Alcoholic Beverages,74
22921,19075,23/04/22,Alcoholic Beverages,74
22922,33481,27/06/23,Meat Products,23
22923,33481,14/08/23,Fruits,23
22924,33481,17/09/23,Dairy Products,23
22925,33481,10/06/22,Dairy Products,23
22926,33481,24/06/22,Pastries,23
22927,33481,13/11/22,Household and Cleaning Products,23
22928,33481,25/09/22,Alcoholic Beverages,23
22929,33481,27/06/23,Vegetables,23
22930,33481,14/08/23,Dairy Products,23
22931,33481,17/09/23,Fruits,23
22932,33481,10/06/22,Household and Cleaning Products,23
22933,33481,24/06/22,Vegetables,23
22934,33481,13/11/22,Vegetables,23
22935,33481,25/09/22,Non-Alcoholic Beverages,23
22936,33481,24/06/22,Non-Alcoholic Beverages,23
22937,33481,13/11/22,Household and Cleaning Products,23
22938,33971,08/01/23,Alcoholic Beverages,79
22939,33971,28/11/22,Household and Cleaning Products,79
22940,33971,08/01/23,Snacks/Sweets,79
22941,33971,28/11/22,Pastries,79
22942,33971,12/11/22,Pastries,79
22943,33971,12/11/22,Alcoholic Beverages,79
22944,35777,08/10/23,Personal Care Products,30
22945,35777,18/02/23,Fruits,30
22946,35777,18/02/23,Fruits,30
22947,35777,16/02/22,Foods,30
22948,35777,08/10/23,Non-Alcoholic Beverages,30
22949,35777,18/02/23,Dairy Products,30
22950,35777,18/02/23,Pastries,30
22951,35777,16/02/22,Snacks/Sweets,30
22952,35777,18/02/23,Pastries,30
22953,19145,15/08/23,Meat Products,50
22954,19145,03/11/23,Dairy Products,50
22955,19145,18/09/22,Dairy Products,50
22956,19145,22/03/22,Meat Products,50
22957,19145,15/11/22,Dairy Products,50
22958,19145,15/08/23,Vegetables,50
22959,19145,03/11/23,Dairy Products,50
22960,19145,18/09/22,Non-Alcoholic Beverages,50
22961,19145,22/03/22,Fruits,50
22962,19145,15/11/22,Pastries,50
22963,19145,06/08/22,Snacks/Sweets,50
22964,19145,18/09/22,Pastries,50
22965,19145,22/03/22,Cooking Ingredients,50
22966,19145,06/08/22,Non-Alcoholic Beverages,50
22967,19383,16/01/23,Meat Products,49
22968,19383,07/06/22,Fruits,49
22969,19383,16/01/23,Vegetables,49
22970,19383,07/06/22,Non-Alcoholic Beverages,49
22971,28070,13/06/23,Meat Products,67
22972,28070,21/01/23,Snacks/Sweets,67
22973,28070,26/03/23,Non-Alcoholic Beverages,67
22974,28070,21/01/23,Fruits,67
22975,28070,26/03/23,Meat Products,67
22976,28070,18/04/22,Dairy Products,67
22977,28070,13/06/23,Foods,67
22978,28070,21/01/23,Miscellaneous,67
22979,28070,26/03/23,Household and Cleaning Products,67
22980,28070,21/01/23,Foods,67
22981,28070,26/03/23,Pastries,67
22982,28070,18/04/22,Pastries,67
22983,28070,21/01/23,Pastries,67
22984,28070,26/03/23,Pastries,67
22985,28070,18/04/22,Alcoholic Beverages,67
22986,22680,24/12/23,Meat Products,31
22987,22680,23/04/22,Dairy Products,31
22988,22680,25/08/22,Dairy Products,31
22989,22680,08/11/22,Dairy Products,31
22990,22680,24/12/23,Non-Alcoholic Beverages,31
22991,22680,23/04/22,Pastries,31
22992,22680,25/08/22,Foods,31
22993,22680,08/11/22,Dairy Products,31
22994,22680,23/04/22,Pastries,31
22995,34566,15/11/23,Snacks/Sweets,35
22996,34566,06/02/23,Dairy Products,35
22997,34566,19/04/23,Dairy Products,35
22998,34566,16/11/23,Foods,35
22999,34566,19/05/23,Snacks/Sweets,35
23000,34566,19/04/23,Meat Products,35
23001,34566,15/11/23,Foods,35
23002,34566,06/02/23,Dairy Products,35
23003,34566,19/04/23,Snacks/Sweets,35
23004,34566,16/11/23,Pastries,35
23005,34566,19/05/23,Non-Alcoholic Beverages,35
23006,34566,19/04/23,Vegetables,35
23007,34566,06/02/23,Dairy Products,35
23008,28196,16/02/23,Fruits,79
23009,28196,17/10/23,Fruits,79
23010,28196,20/08/22,Meat Products,79
23011,28196,27/10/22,Dairy Products,79
23012,28196,24/02/22,Meat Products,79
23013,28196,16/02/23,Fruits,79
23014,28196,17/10/23,Non-Alcoholic Beverages,79
23015,28196,20/08/22,Household and Cleaning Products,79
23016,28196,27/10/22,Vegetables,79
23017,28196,24/02/22,Pastries,79
23018,28196,27/10/22,Household and Cleaning Products,79
23019,27468,29/05/23,Fruits,45
23020,27468,05/01/23,Fruits,45
23021,27468,05/01/23,Meat Products,45
23022,27468,29/05/23,Dairy Products,45
23023,27468,05/01/23,Non-Alcoholic Beverages,45
23024,27468,05/01/23,Non-Alcoholic Beverages,45
23025,29799,21/07/23,Vegetables,44
23026,29799,12/01/23,Vegetables,44
23027,29799,21/07/23,Dairy Products,44
23028,29799,12/01/23,Pet-Care Products,44
23029,13909,18/10/23,Pastries,32
23030,13909,06/10/23,Pastries,32
23031,13909,06/10/23,Dairy Products,32
23032,13909,18/10/23,Fruits,32
23033,13909,06/10/23,Dairy Products,32
23034,13909,06/10/23,Non-Alcoholic Beverages,32
23035,31675,24/05/23,Meat Products,20
23036,31675,02/05/23,Dairy Products,20
23037,31675,02/05/23,Meat Products,20
23038,31675,27/10/22,Pastries,20
23039,31675,24/05/23,Pastries,20
23040,31675,02/05/23,Alcoholic Beverages,20
23041,31675,02/05/23,Non-Alcoholic Beverages,20
23042,31675,27/10/22,Miscellaneous,20
23043,37590,16/11/23,Alcoholic Beverages,26
23044,37590,21/08/23,Meat Products,26
23045,37590,21/08/23,Dairy Products,26
23046,37590,12/06/22,Dairy Products,26
23047,37590,16/03/22,Snacks/Sweets,26
23048,37590,10/05/22,Pastries,26
23049,37590,16/11/23,Pastries,26
23050,37590,21/08/23,Dairy Products,26
23051,37590,21/08/23,Non-Alcoholic Beverages,26
23052,37590,12/06/22,Non-Alcoholic Beverages,26
23053,37590,16/03/22,Dairy Products,26
23054,37590,10/05/22,Pastries,26
23055,37590,12/06/22,Non-Alcoholic Beverages,26
23056,37590,10/05/22,Dairy Products,26
23057,34412,16/04/23,Dairy Products,40
23058,34412,01/02/22,Pastries,40
23059,34412,16/04/23,Dairy Products,40
23060,34412,01/02/22,Dairy Products,40
23061,34412,01/02/22,Cooking Ingredients,40
23062,34412,01/02/22,Foods,40
23063,24836,26/08/23,Meat Products,74
23064,24836,04/06/22,Alcoholic Beverages,74
23065,24836,26/08/23,Non-Alcoholic Beverages,74
23066,24836,04/06/22,Dairy Products,74
23067,24836,04/06/22,Pastries,74
23068,41167,23/11/23,Meat Products,39
23069,41167,06/08/23,Meat Products,39
23070,41167,29/01/23,Fruits,39
23071,41167,06/08/23,Snacks/Sweets,39
23072,41167,01/01/22,Dairy Products,39
23073,41167,23/11/23,Dairy Products,39
23074,41167,06/08/23,Snacks/Sweets,39
23075,41167,29/01/23,Non-Alcoholic Beverages,39
23076,41167,06/08/23,Non-Alcoholic Beverages,39
23077,41167,01/01/22,Vegetables,39
23078,35679,26/12/23,Fruits,41
23079,35679,11/11/23,Vegetables,41
23080,35679,26/12/23,Dairy Products,41
23081,35679,11/11/23,Foods,41
23082,14567,13/06/23,Meat Products,56
23083,14567,13/10/22,Vegetables,56
23084,14567,22/05/22,Miscellaneous,56
23085,14567,10/12/22,Pastries,56
23086,14567,13/06/23,Pastries,56
23087,14567,13/10/22,Household and Cleaning Products,56
23088,14567,22/05/22,Foods,56
23089,14567,10/12/22,Non-Alcoholic Beverages,56
23090,22484,26/10/23,Meat Products,21
23091,22484,27/11/23,Meat Products,21
23092,22484,21/10/23,Fruits,21
23093,22484,28/02/23,Snacks/Sweets,21
23094,22484,14/08/22,Fruits,21
23095,22484,13/11/22,Non-Alcoholic Beverages,21
23096,22484,26/10/23,Alcoholic Beverages,21
23097,22484,27/11/23,Vegetables,21
23098,22484,21/10/23,Vegetables,21
23099,22484,28/02/23,Dairy Products,21
23100,22484,14/08/22,Snacks/Sweets,21
23101,22484,13/11/22,Pastries,21
23102,22484,25/11/22,Dairy Products,21
23103,22484,25/11/22,Non-Alcoholic Beverages,21
23104,33887,29/11/23,Meat Products,75
23105,33887,27/10/22,Pastries,75
23106,33887,19/06/22,Vegetables,75
23107,33887,29/11/23,Dairy Products,75
23108,33887,27/10/22,Personal Care Products,75
23109,33887,19/06/22,Alcoholic Beverages,75
23110,33887,27/10/22,Alcoholic Beverages,75
23111,21756,21/10/23,Fruits,60
23112,21756,20/09/23,Meat Products,60
23113,21756,01/11/23,Household and Cleaning Products,60
23114,21756,25/06/22,Fruits,60
23115,21756,05/02/22,Fruits,60
23116,21756,21/10/23,Dairy Products,60
23117,21756,20/09/23,Alcoholic Beverages,60
23118,21756,01/11/23,Snacks/Sweets,60
23119,21756,25/06/22,Vegetables,60
23120,21756,05/02/22,Pastries,60
23121,21756,25/06/22,Alcoholic Beverages,60
23122,27839,11/01/23,Pastries,57
23123,27839,16/07/22,Dairy Products,57
23124,27839,13/04/22,Dairy Products,57
23125,27839,30/12/22,Pastries,57
23126,27839,11/01/23,Pastries,57
23127,27839,16/07/22,Pastries,57
23128,27839,13/04/22,Vegetables,57
23129,27839,30/12/22,Dairy Products,57
23130,27839,18/04/22,Household and Cleaning Products,57
23131,27839,13/04/22,Non-Alcoholic Beverages,57
23132,27839,13/04/22,Pastries,57
23133,27839,18/04/22,Cooking Ingredients,57
23134,20734,07/02/23,Fruits,39
23135,20734,31/08/23,Fruits,39
23136,20734,31/03/22,Dairy Products,39
23137,20734,07/02/23,Dairy Products,39
23138,20734,31/08/23,Alcoholic Beverages,39
23139,20734,31/03/22,Vegetables,39
23140,20734,31/08/23,Foods,39
23141,13839,10/04/23,Vegetables,69
23142,13839,23/04/23,Fruits,69
23143,13839,02/04/23,Dairy Products,69
23144,13839,21/02/23,Meat Products,69
23145,13839,14/12/23,Foods,69
23146,13839,21/02/23,Meat Products,69
23147,13839,28/01/22,Dairy Products,69
23148,13839,14/12/23,Snacks/Sweets,69
23149,13839,10/04/23,Snacks/Sweets,69
23150,13839,23/04/23,Vegetables,69
23151,13839,02/04/23,Fruits,69
23152,13839,21/02/23,Dairy Products,69
23153,13839,14/12/23,Dairy Products,69
23154,13839,21/02/23,Dairy Products,69
23155,13839,28/01/22,Household and Cleaning Products,69
23156,13839,14/12/23,Snacks/Sweets,69
23157,13839,02/04/23,Snacks/Sweets,69
23158,13839,23/04/23,Foods,69
23159,13839,21/02/23,Non-Alcoholic Beverages,69
23160,34559,23/01/23,Vegetables,27
23161,34559,28/03/23,Dairy Products,27
23162,34559,14/12/23,Meat Products,27
23163,34559,10/09/22,Vegetables,27
23164,34559,08/01/22,Snacks/Sweets,27
23165,34559,11/08/22,Dairy Products,27
23166,34559,28/03/23,Dairy Products,27
23167,34559,23/01/23,Fruits,27
23168,34559,28/03/23,Vegetables,27
23169,34559,14/12/23,Fruits,27
23170,34559,10/09/22,Meat Products,27
23171,34559,08/01/22,Foods,27
23172,34559,11/08/22,Vegetables,27
23173,34559,28/03/23,Pastries,27
23174,34559,14/12/23,Snacks/Sweets,27
23175,34559,10/09/22,Household and Cleaning Products,27
23176,34559,08/01/22,Pastries,27
23177,31185,13/12/23,Miscellaneous,53
23178,31185,09/09/22,Pastries,53
23179,31185,18/01/22,Snacks/Sweets,53
23180,31185,13/12/23,Snacks/Sweets,53
23181,31185,09/09/22,Snacks/Sweets,53
23182,31185,18/01/22,Pastries,53
23183,31185,09/09/22,Alcoholic Beverages,53
23184,24654,26/03/23,Fruits,64
23185,24654,15/02/23,Meat Products,64
23186,24654,26/03/23,Fruits,64
23187,24654,15/02/23,Fruits,64
23188,24654,15/02/23,Cooking Ingredients,64
23189,35539,10/10/23,Dairy Products,29
23190,35539,12/06/23,Meat Products,29
23191,35539,04/09/23,Dairy Products,29
23192,35539,24/08/22,Meat Products,29
23193,35539,07/10/22,Snacks/Sweets,29
23194,35539,10/10/23,Vegetables,29
23195,35539,12/06/23,Household and Cleaning Products,29
23196,35539,04/09/23,Dairy Products,29
23197,35539,24/08/22,Dairy Products,29
23198,35539,07/10/22,Snacks/Sweets,29
23199,35539,12/06/23,Pastries,29
23200,35539,04/09/23,Household and Cleaning Products,29
23201,19775,02/12/23,Alcoholic Beverages,72
23202,19775,13/09/22,Dairy Products,72
23203,19775,02/12/23,Pastries,72
23204,19775,13/09/22,Snacks/Sweets,72
23205,40600,13/09/23,Vegetables,55
23206,40600,28/03/23,Pastries,55
23207,40600,23/03/22,Meat Products,55
23208,40600,13/09/23,Cooking Ingredients,55
23209,40600,28/03/23,Vegetables,55
23210,40600,23/03/22,Vegetables,55
23211,22855,13/11/23,Meat Products,71
23212,22855,29/11/23,Meat Products,71
23213,22855,16/07/23,Fruits,71
23214,22855,29/11/23,Alcoholic Beverages,71
23215,22855,13/11/23,Snacks/Sweets,71
23216,22855,29/11/23,Alcoholic Beverages,71
23217,22855,16/07/23,Dairy Products,71
23218,22855,29/11/23,Snacks/Sweets,71
23219,22855,16/07/23,Dairy Products,71
23220,21294,11/03/23,Foods,70
23221,21294,11/03/23,Snacks/Sweets,70
23222,29393,02/12/23,Meat Products,48
23223,29393,08/07/23,Meat Products,48
23224,29393,08/07/23,Vegetables,48
23225,29393,02/12/23,Dairy Products,48
23226,29393,08/07/23,Dairy Products,48
23227,29393,08/07/23,Dairy Products,48
23228,29393,30/12/22,Household and Cleaning Products,48
23229,29393,30/12/22,Pastries,48
23230,19824,04/04/23,Meat Products,59
23231,19824,18/01/23,Meat Products,59
23232,19824,11/01/23,Dairy Products,59
23233,19824,22/07/22,Cooking Ingredients,59
23234,19824,04/04/23,Snacks/Sweets,59
23235,19824,18/01/23,Vegetables,59
23236,19824,11/01/23,Non-Alcoholic Beverages,59
23237,19824,22/07/22,Dairy Products,59
23238,40411,27/04/23,Meat Products,75
23239,40411,27/04/23,Snacks/Sweets,75
23240,23905,25/02/23,Alcoholic Beverages,78
23241,23905,05/05/23,Fruits,78
23242,23905,04/12/23,Cooking Ingredients,78
23243,23905,30/07/23,Dairy Products,78
23244,23905,24/08/22,Fruits,78
23245,23905,25/02/23,Fruits,78
23246,23905,05/05/23,Vegetables,78
23247,23905,04/12/23,Dairy Products,78
23248,23905,30/07/23,Alcoholic Beverages,78
23249,23905,24/08/22,Non-Alcoholic Beverages,78
23250,13664,02/07/23,Foods,20
23251,13664,02/10/23,Pastries,20
23252,13664,02/10/23,Meat Products,20
23253,13664,20/02/22,Dairy Products,20
23254,13664,26/03/22,Fruits,20
23255,13664,28/03/22,Cooking Ingredients,20
23256,13664,17/01/22,Dairy Products,20
23257,13664,12/11/22,Vegetables,20
23258,13664,15/07/22,Vegetables,20
23259,13664,02/07/23,Dairy Products,20
23260,13664,02/10/23,Foods,20
23261,13664,02/10/23,Foods,20
23262,13664,20/02/22,Snacks/Sweets,20
23263,13664,26/03/22,Vegetables,20
23264,13664,28/03/22,Snacks/Sweets,20
23265,13664,17/01/22,Household and Cleaning Products,20
23266,13664,12/11/22,Cooking Ingredients,20
23267,13664,15/07/22,Cooking Ingredients,20
23268,13664,17/01/22,Non-Alcoholic Beverages,20
23269,27601,10/02/23,Dairy Products,76
23270,27601,04/09/22,Foods,76
23271,27601,10/02/23,Alcoholic Beverages,76
23272,27601,04/09/22,Non-Alcoholic Beverages,76
23273,17584,21/01/23,Alcoholic Beverages,50
23274,17584,18/05/22,Pastries,50
23275,17584,20/04/22,Fruits,50
23276,17584,21/01/23,Cooking Ingredients,50
23277,17584,18/05/22,Vegetables,50
23278,17584,20/04/22,Dairy Products,50
23279,21196,31/10/23,Alcoholic Beverages,23
23280,21196,17/04/23,Alcoholic Beverages,23
23281,21196,16/10/23,Fruits,23
23282,21196,15/10/23,Dairy Products,23
23283,21196,20/08/22,Non-Alcoholic Beverages,23
23284,21196,10/08/22,Alcoholic Beverages,23
23285,21196,17/04/23,Fruits,23
23286,21196,31/10/23,Dairy Products,23
23287,21196,17/04/23,Dairy Products,23
23288,21196,16/10/23,Dairy Products,23
23289,21196,15/10/23,Dairy Products,23
23290,21196,20/08/22,Vegetables,23
23291,21196,10/08/22,Pastries,23
23292,21196,17/04/23,Pastries,23
23293,21196,03/05/22,Pastries,23
23294,21196,03/05/22,Dairy Products,23
23295,23863,14/05/23,Alcoholic Beverages,24
23296,23863,01/05/22,Fruits,24
23297,23863,12/12/22,Pastries,24
23298,23863,13/12/22,Meat Products,24
23299,23863,14/05/23,Dairy Products,24
23300,23863,01/05/22,Pastries,24
23301,23863,12/12/22,Cooking Ingredients,24
23302,23863,13/12/22,Pastries,24
23303,23863,12/12/22,Alcoholic Beverages,24
23304,23863,01/05/22,Alcoholic Beverages,24
23305,23863,12/12/22,Non-Alcoholic Beverages,24
23306,40068,04/04/23,Fruits,74
23307,40068,13/09/23,Alcoholic Beverages,74
23308,40068,14/08/22,Snacks/Sweets,74
23309,40068,16/09/22,Non-Alcoholic Beverages,74
23310,40068,30/04/22,Household and Cleaning Products,74
23311,40068,13/09/23,Fruits,74
23312,40068,04/04/23,Household and Cleaning Products,74
23313,40068,13/09/23,Non-Alcoholic Beverages,74
23314,40068,14/08/22,Dairy Products,74
23315,40068,16/09/22,Pastries,74
23316,40068,30/04/22,Household and Cleaning Products,74
23317,40068,13/09/23,Household and Cleaning Products,74
23318,26985,19/04/23,Pastries,43
23319,26985,13/06/23,Household and Cleaning Products,43
23320,26985,13/06/23,Snacks/Sweets,43
23321,26985,13/06/23,Pastries,43
23322,26985,13/06/23,Vegetables,43
23323,26985,12/08/22,Dairy Products,43
23324,26985,06/12/22,Vegetables,43
23325,26985,19/04/23,Vegetables,43
23326,26985,13/06/23,Dairy Products,43
23327,26985,13/06/23,Foods,43
23328,26985,13/06/23,Snacks/Sweets,43
23329,26985,13/06/23,Dairy Products,43
23330,26985,12/08/22,Dairy Products,43
23331,26985,06/12/22,Alcoholic Beverages,43
23332,26985,12/08/22,Household and Cleaning Products,43
23333,28826,21/03/23,Meat Products,30
23334,28826,21/03/23,Pastries,30
23335,22568,16/12/23,Alcoholic Beverages,42
23336,22568,06/07/22,Pastries,42
23337,22568,16/12/23,Fruits,42
23338,22568,06/07/22,Dairy Products,42
23339,24892,03/01/23,Non-Alcoholic Beverages,54
23340,24892,22/05/23,Dairy Products,54
23341,24892,19/06/22,Household and Cleaning Products,54
23342,24892,12/08/22,Vegetables,54
23343,24892,22/02/22,Vegetables,54
23344,24892,27/05/22,Snacks/Sweets,54
23345,24892,16/11/22,Meat Products,54
23346,24892,03/01/23,Pastries,54
23347,24892,22/05/23,Snacks/Sweets,54
23348,24892,19/06/22,Pastries,54
23349,24892,12/08/22,Dairy Products,54
23350,24892,22/02/22,Dairy Products,54
23351,24892,27/05/22,Vegetables,54
23352,24892,16/11/22,Pastries,54
23353,24892,19/06/22,Foods,54
23354,24892,12/08/22,Dairy Products,54
23355,20188,24/04/23,Alcoholic Beverages,78
23356,20188,30/04/23,Snacks/Sweets,78
23357,20188,05/02/23,Dairy Products,78
23358,20188,05/02/23,Non-Alcoholic Beverages,78
23359,20188,02/12/22,Cooking Ingredients,78
23360,20188,05/11/22,Dairy Products,78
23361,20188,30/04/23,Dairy Products,78
23362,20188,24/04/23,Snacks/Sweets,78
23363,20188,30/04/23,Meat Products,78
23364,20188,05/02/23,Fruits,78
23365,20188,05/02/23,Vegetables,78
23366,20188,02/12/22,Non-Alcoholic Beverages,78
23367,20188,05/11/22,Snacks/Sweets,78
23368,20188,30/04/23,Vegetables,78
23369,39627,13/10/23,Meat Products,32
23370,39627,16/12/23,Dairy Products,32
23371,39627,08/07/22,Fruits,32
23372,39627,12/02/22,Meat Products,32
23373,39627,13/10/23,Vegetables,32
23374,39627,16/12/23,Non-Alcoholic Beverages,32
23375,39627,08/07/22,Personal Care Products,32
23376,39627,12/02/22,Dairy Products,32
23377,39627,07/01/22,Household and Cleaning Products,32
23378,39627,07/01/22,Snacks/Sweets,32
23379,39648,01/09/23,Pastries,67
23380,39648,02/12/23,Dairy Products,67
23381,39648,31/08/22,Vegetables,67
23382,39648,19/12/22,Pastries,67
23383,39648,02/12/23,Dairy Products,67
23384,39648,01/09/23,Pet-Care Products,67
23385,39648,02/12/23,Pastries,67
23386,39648,31/08/22,Dairy Products,67
23387,39648,19/12/22,Household and Cleaning Products,67
23388,39648,02/12/23,Pastries,67
23389,17731,23/01/23,Pastries,44
23390,17731,15/04/22,Cooking Ingredients,44
23391,17731,28/05/22,Alcoholic Beverages,44
23392,17731,23/01/23,Dairy Products,44
23393,17731,15/04/22,Non-Alcoholic Beverages,44
23394,17731,28/05/22,Dairy Products,44
23395,39298,16/01/23,Dairy Products,77
23396,39298,14/09/23,Non-Alcoholic Beverages,77
23397,39298,31/10/23,Fruits,77
23398,39298,14/09/23,Fruits,77
23399,39298,09/07/22,Non-Alcoholic Beverages,77
23400,39298,16/01/23,Pastries,77
23401,39298,14/09/23,Vegetables,77
23402,39298,31/10/23,Pastries,77
23403,39298,14/09/23,Non-Alcoholic Beverages,77
23404,39298,09/07/22,Foods,77
23405,15820,13/04/23,Alcoholic Beverages,21
23406,15820,11/07/22,Fruits,21
23407,15820,13/04/23,Non-Alcoholic Beverages,21
23408,15820,11/07/22,Fruits,21
23409,15820,11/07/22,Non-Alcoholic Beverages,21
23410,17318,03/07/23,Fruits,36
23411,17318,14/01/23,Household and Cleaning Products,36
23412,17318,26/06/22,Meat Products,36
23413,17318,08/06/22,Household and Cleaning Products,36
23414,17318,03/07/23,Pastries,36
23415,17318,14/01/23,Non-Alcoholic Beverages,36
23416,17318,26/06/22,Vegetables,36
23417,17318,08/06/22,Dairy Products,36
23418,39018,16/10/23,Dairy Products,75
23419,39018,02/02/22,Cooking Ingredients,75
23420,39018,17/10/22,Dairy Products,75
23421,39018,08/05/22,Dairy Products,75
23422,39018,16/10/23,Cooking Ingredients,75
23423,39018,02/02/22,Vegetables,75
23424,39018,17/10/22,Dairy Products,75
23425,39018,08/05/22,Non-Alcoholic Beverages,75
23426,35448,14/06/23,Dairy Products,33
23427,35448,21/03/23,Fruits,33
23428,35448,20/03/22,Dairy Products,33
23429,35448,03/06/22,Fruits,33
23430,35448,14/06/23,Vegetables,33
23431,35448,21/03/23,Dairy Products,33
23432,35448,20/03/22,Pastries,33
23433,35448,03/06/22,Pastries,33
23434,35448,21/09/22,Pastries,33
23435,35448,20/03/22,Snacks/Sweets,33
23436,35448,21/09/22,Pet-Care Products,33
23437,21168,25/03/23,Meat Products,25
23438,21168,22/04/23,Non-Alcoholic Beverages,25
23439,21168,04/04/23,Fruits,25
23440,21168,03/01/22,Non-Alcoholic Beverages,25
23441,21168,25/03/23,Fruits,25
23442,21168,22/04/23,Snacks/Sweets,25
23443,21168,04/04/23,Foods,25
23444,21168,03/01/22,Foods,25
23445,22169,30/05/23,Cooking Ingredients,56
23446,22169,25/10/22,Dairy Products,56
23447,22169,30/05/23,Household and Cleaning Products,56
23448,22169,25/10/22,Household and Cleaning Products,56
23449,34111,27/03/23,Dairy Products,71
23450,34111,01/05/23,Household and Cleaning Products,71
23451,34111,01/05/23,Dairy Products,71
23452,34111,24/09/22,Alcoholic Beverages,71
23453,34111,27/03/23,Snacks/Sweets,71
23454,34111,01/05/23,Household and Cleaning Products,71
23455,34111,01/05/23,Alcoholic Beverages,71
23456,34111,24/09/22,Alcoholic Beverages,71
23457,34111,27/03/22,Pastries,71
23458,34111,01/05/23,Miscellaneous,71
23459,34111,27/03/22,Dairy Products,71
23460,15876,29/03/23,Meat Products,21
23461,15876,02/02/23,Meat Products,21
23462,15876,23/05/23,Meat Products,21
23463,15876,02/02/23,Meat Products,21
23464,15876,22/02/22,Snacks/Sweets,21
23465,15876,29/01/22,Alcoholic Beverages,21
23466,15876,29/03/23,Vegetables,21
23467,15876,02/02/23,Household and Cleaning Products,21
23468,15876,23/05/23,Snacks/Sweets,21
23469,15876,02/02/23,Snacks/Sweets,21
23470,15876,22/02/22,Miscellaneous,21
23471,15876,29/01/22,Snacks/Sweets,21
23472,15876,02/02/23,Dairy Products,21
23473,15876,02/02/23,Household and Cleaning Products,21
23474,15876,29/01/22,Alcoholic Beverages,21
23475,15876,22/02/22,Foods,21
23476,39396,07/09/23,Alcoholic Beverages,31
23477,39396,04/06/23,Household and Cleaning Products,31
23478,39396,07/09/23,Foods,31
23479,39396,04/06/23,Dairy Products,31
23480,39396,28/11/22,Non-Alcoholic Beverages,31
23481,39396,04/06/23,Pastries,31
23482,39396,28/11/22,Pastries,31
23483,28966,24/12/23,Fruits,40
23484,28966,24/12/23,Fruits,40
23485,24353,16/02/23,Alcoholic Beverages,47
23486,24353,05/03/23,Meat Products,47
23487,24353,16/02/23,Non-Alcoholic Beverages,47
23488,24353,29/01/22,Miscellaneous,47
23489,24353,16/12/22,Dairy Products,47
23490,24353,23/07/22,Dairy Products,47
23491,24353,11/11/22,Alcoholic Beverages,47
23492,24353,16/02/23,Non-Alcoholic Beverages,47
